"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Model_1 - Copy.nlogo"
"Experiment 4"
"08/25/2024 18:20:55:121 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","initial-idea1-holders","initial-idea2-holders","number-of-individuals","average-connections-per-individual","mean-threshold1","mean-threshold2","[step]","count turtles with [ Idea_state = 0 ] / count turtles","count turtles with [ Idea_state = 1 ] / count turtles","count turtles with [ Idea_state = 2 ] / count turtles"
"4679","7","7","300","8","0.1","0.2","70","0","0.87","0.13"
"4677","7","7","300","8","0.1","0.2","70","0","0.9266666666666666","0.07333333333333333"
"4680","7","7","300","8","0.1","0.2","62","0","0.8966666666666666","0.10333333333333333"
"4681","7","7","300","8","0.1","0.2","63","0","0.7866666666666666","0.21333333333333335"
"4686","7","7","300","8","0.1","0.2","53","0","0.8833333333333333","0.11666666666666667"
"4682","7","7","300","8","0.1","0.2","70","0","0.88","0.12"
"4684","7","7","300","8","0.1","0.2","63","0","0.93","0.07"
"4689","7","7","300","8","0.1","0.2","65","0.0033333333333333335","0.9133333333333333","0.08333333333333333"
"4683","7","7","300","8","0.1","0.2","70","0","0.84","0.16"
"4685","7","7","300","8","0.1","0.2","70","0","0.86","0.14"
"4690","7","7","300","8","0.1","0.2","49","0","0.6166666666666667","0.38333333333333336"
"4688","7","7","300","8","0.1","0.2","50","0","0.8033333333333333","0.19666666666666666"
"4697","7","7","300","8","0.1","0.2","41","0","0.9133333333333333","0.08666666666666667"
"4694","7","7","300","8","0.1","0.2","45","0","0.7233333333333334","0.27666666666666667"
"4687","7","7","300","8","0.1","0.2","70","0","0.8866666666666667","0.11333333333333333"
"4691","7","7","300","8","0.1","0.2","70","0","0.65","0.35"
"4693","7","7","300","8","0.1","0.2","70","0","0.8433333333333334","0.15666666666666668"
"4692","7","7","300","8","0.1","0.2","67","0","0.9066666666666666","0.09333333333333334"
"4698","7","7","300","8","0.1","0.2","37","0","0.8333333333333334","0.16666666666666666"
"4695","7","7","300","8","0.1","0.2","54","0","1","0"
"4699","7","7","300","8","0.1","0.2","43","0","0.86","0.14"
"4700","7","7","300","8","0.1","0.2","63","0","0.9233333333333333","0.07666666666666666"
"4701","7","7","300","8","0.1","0.25","70","0","0.8366666666666667","0.16333333333333333"
"4704","7","7","300","8","0.1","0.25","67","0","0.9666666666666667","0.03333333333333333"
"4706","7","7","300","8","0.1","0.25","70","0","0.8833333333333333","0.11666666666666667"
"4703","7","7","300","8","0.1","0.25","70","0","0.9433333333333334","0.056666666666666664"
"4702","7","7","300","8","0.1","0.25","33","0","1","0"
"4707","7","7","300","8","0.1","0.25","41","0","1","0"
"4708","7","7","300","8","0.1","0.25","58","0","0.9766666666666667","0.023333333333333334"
"4705","7","7","300","8","0.1","0.25","58","0","0.9666666666666667","0.03333333333333333"
"4696","7","7","300","8","0.1","0.2","70","0","0.9133333333333333","0.08666666666666667"
"4710","7","7","300","8","0.1","0.25","50","0","1","0"
"4711","7","7","300","8","0.1","0.25","70","0","0.9666666666666667","0.03333333333333333"
"4709","7","7","300","8","0.1","0.25","55","0","1","0"
"4714","7","7","300","8","0.1","0.25","40","0","0.8966666666666666","0.10333333333333333"
"4715","7","7","300","8","0.1","0.25","43","0","0.98","0.02"
"4716","7","7","300","8","0.1","0.25","55","0","0.9333333333333333","0.06666666666666667"
"4713","7","7","300","8","0.1","0.25","70","0","1","0"
"4718","7","7","300","8","0.1","0.25","43","0","0.94","0.06"
"4720","7","7","300","8","0.1","0.25","70","0","0.89","0.11"
"4719","7","7","300","8","0.1","0.25","48","0","1","0"
"4722","7","7","300","8","0.1","0.25","70","0","0.9833333333333333","0.016666666666666666"
"4724","7","7","300","8","0.1","0.25","70","0","0.9733333333333334","0.02666666666666667"
"4721","7","7","300","8","0.1","0.25","70","0","0.9266666666666666","0.07333333333333333"
"4723","7","7","300","8","0.1","0.25","38","0","0.9766666666666667","0.023333333333333334"
"4726","7","7","300","8","0.1","0.25","54","0","1","0"
"4725","7","7","300","8","0.1","0.25","70","0","0.8733333333333333","0.12666666666666668"
"4727","7","7","300","8","0.1","0.25","70","0","1","0"
"4717","7","7","300","8","0.1","0.25","67","0","0.8533333333333334","0.14666666666666667"
"4729","7","7","300","8","0.1","0.25","70","0","0.95","0.05"
"4712","7","7","300","8","0.1","0.25","50","0","1","0"
"4731","7","7","300","8","0.1","0.25","38","0","1","0"
"4732","7","7","300","8","0.1","0.25","37","0","0.95","0.05"
"4730","7","7","300","8","0.1","0.25","70","0","0.8866666666666667","0.11333333333333333"
"4735","7","7","300","8","0.1","0.25","38","0","0.9266666666666666","0.07333333333333333"
"4728","7","7","300","8","0.1","0.25","70","0","0.99","0.01"
"4733","7","7","300","8","0.1","0.25","37","0","1","0"
"4734","7","7","300","8","0.1","0.25","55","0","1","0"
"4739","7","7","300","8","0.1","0.25","52","0","0.93","0.07"
"4741","7","7","300","8","0.1","0.25","29","0","1","0"
"4743","7","7","300","8","0.1","0.25","52","0","1","0"
"4740","7","7","300","8","0.1","0.25","54","0","1","0"
"4747","7","7","300","8","0.1","0.25","41","0","1","0"
"4737","7","7","300","8","0.1","0.25","70","0","1","0"
"4738","7","7","300","8","0.1","0.25","66","0","0.97","0.03"
"4746","7","7","300","8","0.1","0.25","49","0","1","0"
"4736","7","7","300","8","0.1","0.25","70","0","0.9966666666666667","0.0033333333333333335"
"4742","7","7","300","8","0.1","0.25","62","0","0.9633333333333334","0.03666666666666667"
"4748","7","7","300","8","0.1","0.25","51","0","1","0"
"4749","7","7","300","8","0.1","0.25","70","0","0.97","0.03"
"4745","7","7","300","8","0.1","0.25","68","0","0.9466666666666667","0.05333333333333334"
"4744","7","7","300","8","0.1","0.25","70","0","0.91","0.09"
"4750","7","7","300","8","0.1","0.25","70","0","0.9666666666666667","0.03333333333333333"
"4757","7","7","300","8","0.1","0.25","32","0","1","0"
"4752","7","7","300","8","0.1","0.25","65","0","0.9533333333333334","0.04666666666666667"
"4753","7","7","300","8","0.1","0.25","52","0","0.9166666666666666","0.08333333333333333"
"4755","7","7","300","8","0.1","0.25","69","0","1","0"
"4756","7","7","300","8","0.1","0.25","44","0","1","0"
"4751","7","7","300","8","0.1","0.25","62","0","1","0"
"4754","7","7","300","8","0.1","0.25","70","0","1","0"
"4758","7","7","300","8","0.1","0.25","56","0","1","0"
"4763","7","7","300","8","0.1","0.25","44","0","1","0"
"4759","7","7","300","8","0.1","0.25","52","0","1","0"
"4761","7","7","300","8","0.1","0.25","38","0","1","0"
"4760","7","7","300","8","0.1","0.25","34","0","0.82","0.18"
"4767","7","7","300","8","0.1","0.25","36","0","0.81","0.19"
"4762","7","7","300","8","0.1","0.25","66","0","0.9266666666666666","0.07333333333333333"
"4764","7","7","300","8","0.1","0.25","60","0","1","0"
"4768","7","7","300","8","0.1","0.25","50","0","0.94","0.06"
"4769","7","7","300","8","0.1","0.25","39","0","1","0"
"4766","7","7","300","8","0.1","0.25","59","0","1","0"
"4765","7","7","300","8","0.1","0.25","70","0","0.9166666666666666","0.08333333333333333"
"4771","7","7","300","8","0.1","0.25","61","0","1","0"
"4773","7","7","300","8","0.1","0.25","63","0","0.9366666666666666","0.06333333333333334"
"4772","7","7","300","8","0.1","0.25","55","0","0.9366666666666666","0.06333333333333334"
"4775","7","7","300","8","0.1","0.25","58","0.04666666666666667","0.88","0.07333333333333333"
"4776","7","7","300","8","0.1","0.25","70","0","0.8933333333333333","0.10666666666666667"
"4774","7","7","300","8","0.1","0.25","59","0","1","0"
"4777","7","7","300","8","0.1","0.25","51","0","0.9233333333333333","0.07666666666666666"
"4778","7","7","300","8","0.1","0.25","42","0","1","0"
"4770","7","7","300","8","0.1","0.25","59","0","0.9366666666666666","0.06333333333333334"
"4780","7","7","300","8","0.1","0.25","70","0","1","0"
"4781","7","7","300","8","0.1","0.25","51","0","1","0"
"4783","7","7","300","8","0.1","0.25","57","0","1","0"
"4779","7","7","300","8","0.1","0.25","58","0","1","0"
"4782","7","7","300","8","0.1","0.25","70","0","0.9433333333333334","0.056666666666666664"
"4787","7","7","300","8","0.1","0.25","43","0","0.94","0.06"
"4785","7","7","300","8","0.1","0.25","69","0","0.9166666666666666","0.08333333333333333"
"4786","7","7","300","8","0.1","0.25","70","0","0.9733333333333334","0.02666666666666667"
"4784","7","7","300","8","0.1","0.25","70","0","0.8666666666666667","0.13333333333333333"
"4789","7","7","300","8","0.1","0.25","37","0","1","0"
"4790","7","7","300","8","0.1","0.25","49","0","0.97","0.03"
"4793","7","7","300","8","0.1","0.25","54","0","1","0"
"4788","7","7","300","8","0.1","0.25","66","0","1","0"
"4791","7","7","300","8","0.1","0.25","61","0","1","0"
"4792","7","7","300","8","0.1","0.25","70","0","0.96","0.04"
"4802","7","7","300","8","0.1","0.3","33","0","1","0"
"4795","7","7","300","8","0.1","0.25","69","0","0.9733333333333334","0.02666666666666667"
"4801","7","7","300","8","0.1","0.3","45","0.0033333333333333335","0.9966666666666667","0"
"4799","7","7","300","8","0.1","0.25","49","0","0.96","0.04"
"4796","7","7","300","8","0.1","0.25","68","0","1","0"
"4798","7","7","300","8","0.1","0.25","47","0","0.96","0.04"
"4794","7","7","300","8","0.1","0.25","47","0","0.9133333333333333","0.08666666666666667"
"4797","7","7","300","8","0.1","0.25","70","0","0.98","0.02"
"4803","7","7","300","8","0.1","0.3","55","0","1","0"
"4804","7","7","300","8","0.1","0.3","49","0","1","0"
"4800","7","7","300","8","0.1","0.25","40","0","1","0"
"4805","7","7","300","8","0.1","0.3","50","0","1","0"
"4806","7","7","300","8","0.1","0.3","48","0","0.9566666666666667","0.043333333333333335"
"4808","7","7","300","8","0.1","0.3","31","0","1","0"
"4809","7","7","300","8","0.1","0.3","40","0","1","0"
"4807","7","7","300","8","0.1","0.3","42","0","1","0"
"4810","7","7","300","8","0.1","0.3","70","0","0.9733333333333334","0.02666666666666667"
"4813","7","7","300","8","0.1","0.3","43","0","1","0"
"4815","7","7","300","8","0.1","0.3","39","0","1","0"
"4811","7","7","300","8","0.1","0.3","44","0","0.98","0.02"
"4812","7","7","300","8","0.1","0.3","56","0","1","0"
"4818","7","7","300","8","0.1","0.3","35","0","1","0"
"4817","7","7","300","8","0.1","0.3","36","0","1","0"
"4816","7","7","300","8","0.1","0.3","57","0","1","0"
"4814","7","7","300","8","0.1","0.3","61","0","1","0"
"4820","7","7","300","8","0.1","0.3","61","0","1","0"
"4821","7","7","300","8","0.1","0.3","70","0","0.9666666666666667","0.03333333333333333"
"4826","7","7","300","8","0.1","0.3","43","0","1","0"
"4823","7","7","300","8","0.1","0.3","39","0","1","0"
"4824","7","7","300","8","0.1","0.3","40","0","1","0"
"4822","7","7","300","8","0.1","0.3","42","0","1","0"
"4819","7","7","300","8","0.1","0.3","43","0","1","0"
"4827","7","7","300","8","0.1","0.3","56","0","1","0"
"4828","7","7","300","8","0.1","0.3","43","0","1","0"
"4825","7","7","300","8","0.1","0.3","56","0","1","0"
"4832","7","7","300","8","0.1","0.3","40","0","1","0"
"4829","7","7","300","8","0.1","0.3","62","0","1","0"
"4831","7","7","300","8","0.1","0.3","53","0","1","0"
"4834","7","7","300","8","0.1","0.3","45","0","1","0"
"4835","7","7","300","8","0.1","0.3","56","0","1","0"
"4833","7","7","300","8","0.1","0.3","70","0","0.9666666666666667","0.03333333333333333"
"4830","7","7","300","8","0.1","0.3","70","0","0.86","0.14"
"4838","7","7","300","8","0.1","0.3","38","0","1","0"
"4839","7","7","300","8","0.1","0.3","37","0","1","0"
"4836","7","7","300","8","0.1","0.3","70","0","0.9633333333333334","0.03666666666666667"
"4837","7","7","300","8","0.1","0.3","45","0","1","0"
"4841","7","7","300","8","0.1","0.3","57","0","1","0"
"4842","7","7","300","8","0.1","0.3","52","0","1","0"
"4843","7","7","300","8","0.1","0.3","36","0","1","0"
"4840","7","7","300","8","0.1","0.3","66","0","1","0"
"4847","7","7","300","8","0.1","0.3","32","0","1","0"
"4844","7","7","300","8","0.1","0.3","51","0","1","0"
"4846","7","7","300","8","0.1","0.3","69","0","1","0"
"4849","7","7","300","8","0.1","0.3","46","0","1","0"
"4850","7","7","300","8","0.1","0.3","40","0","1","0"
"4845","7","7","300","8","0.1","0.3","62","0","1","0"
"4851","7","7","300","8","0.1","0.3","70","0","0.96","0.04"
"4848","7","7","300","8","0.1","0.3","43","0","1","0"
"4854","7","7","300","8","0.1","0.3","40","0.043333333333333335","0.9366666666666666","0.02"
"4853","7","7","300","8","0.1","0.3","35","0","1","0"
"4855","7","7","300","8","0.1","0.3","62","0","1","0"
"4852","7","7","300","8","0.1","0.3","66","0","1","0"
"4858","7","7","300","8","0.1","0.3","37","0","1","0"
"4859","7","7","300","8","0.1","0.3","40","0","1","0"
"4856","7","7","300","8","0.1","0.3","67","0","1","0"
"4861","7","7","300","8","0.1","0.3","31","0","1","0"
"4857","7","7","300","8","0.1","0.3","62","0","1","0"
"4863","7","7","300","8","0.1","0.3","60","0","1","0"
"4860","7","7","300","8","0.1","0.3","70","0","1","0"
"4865","7","7","300","8","0.1","0.3","47","0","1","0"
"4862","7","7","300","8","0.1","0.3","56","0","1","0"
"4868","7","7","300","8","0.1","0.3","30","0","1","0"
"4867","7","7","300","8","0.1","0.3","47","0","1","0"
"4866","7","7","300","8","0.1","0.3","60","0","1","0"
"4864","7","7","300","8","0.1","0.3","55","0","1","0"
"4870","7","7","300","8","0.1","0.3","45","0","1","0"
"4869","7","7","300","8","0.1","0.3","54","0","1","0"
"4874","7","7","300","8","0.1","0.3","42","0","1","0"
"4871","7","7","300","8","0.1","0.3","66","0","1","0"
"4873","7","7","300","8","0.1","0.3","52","0","1","0"
"4872","7","7","300","8","0.1","0.3","70","0","0.9166666666666666","0.08333333333333333"
"4876","7","7","300","8","0.1","0.3","42","0","1","0"
"4877","7","7","300","8","0.1","0.3","39","0","1","0"
"4878","7","7","300","8","0.1","0.3","47","0","1","0"
"4885","7","7","300","8","0.1","0.3","39","0","1","0"
"4883","7","7","300","8","0.1","0.3","50","0","1","0"
"4882","7","7","300","8","0.1","0.3","36","0","1","0"
"4884","7","7","300","8","0.1","0.3","45","0","1","0"
"4875","7","7","300","8","0.1","0.3","51","0","1","0"
"4879","7","7","300","8","0.1","0.3","57","0","0.97","0.03"
"4881","7","7","300","8","0.1","0.3","68","0","1","0"
"4880","7","7","300","8","0.1","0.3","55","0","1","0"
"4889","7","7","300","8","0.1","0.3","45","0","0.98","0.02"
"4891","7","7","300","8","0.1","0.3","29","0","1","0"
"4887","7","7","300","8","0.1","0.3","42","0","1","0"
"4894","7","7","300","8","0.1","0.3","31","0","1","0"
"4890","7","7","300","8","0.1","0.3","46","0.0033333333333333335","0.9966666666666667","0"
"4886","7","7","300","8","0.1","0.3","66","0","1","0"
"4888","7","7","300","8","0.1","0.3","48","0","1","0"
"4893","7","7","300","8","0.1","0.3","70","0","0.9633333333333334","0.03666666666666667"
"4895","7","7","300","8","0.1","0.3","50","0","1","0"
"4892","7","7","300","8","0.1","0.3","69","0","1","0"
"4898","7","7","300","8","0.1","0.3","38","0","1","0"
"4901","7","7","300","8","0.1","0.35","42","0","1","0"
"4899","7","7","300","8","0.1","0.3","49","0","1","0"
"4896","7","7","300","8","0.1","0.3","67","0","1","0"
"4897","7","7","300","8","0.1","0.3","59","0","1","0"
"4900","7","7","300","8","0.1","0.3","70","0","0.9433333333333334","0.056666666666666664"
"4902","7","7","300","8","0.1","0.35","38","0","1","0"
"4906","7","7","300","8","0.1","0.35","37","0","1","0"
"4903","7","7","300","8","0.1","0.35","47","0","1","0"
"4907","7","7","300","8","0.1","0.35","39","0","1","0"
"4904","7","7","300","8","0.1","0.35","61","0","1","0"
"4905","7","7","300","8","0.1","0.35","70","0","1","0"
"4911","7","7","300","8","0.1","0.35","37","0","1","0"
"4910","7","7","300","8","0.1","0.35","48","0","1","0"
"4908","7","7","300","8","0.1","0.35","51","0","1","0"
"4912","7","7","300","8","0.1","0.35","39","0","1","0"
"4913","7","7","300","8","0.1","0.35","51","0","1","0"
"4915","7","7","300","8","0.1","0.35","46","0","1","0"
"4914","7","7","300","8","0.1","0.35","44","0","1","0"
"4916","7","7","300","8","0.1","0.35","56","0","1","0"
"4917","7","7","300","8","0.1","0.35","57","0","1","0"
"4909","7","7","300","8","0.1","0.35","61","0","1","0"
"4918","7","7","300","8","0.1","0.35","37","0","1","0"
"4919","7","7","300","8","0.1","0.35","70","0","1","0"
"4922","7","7","300","8","0.1","0.35","42","0","1","0"
"4925","7","7","300","8","0.1","0.35","32","0","1","0"
"4920","7","7","300","8","0.1","0.35","67","0","1","0"
"4924","7","7","300","8","0.1","0.35","51","0","1","0"
"4923","7","7","300","8","0.1","0.35","62","0","1","0"
"4921","7","7","300","8","0.1","0.35","61","0","1","0"
"4926","7","7","300","8","0.1","0.35","48","0","1","0"
"4929","7","7","300","8","0.1","0.35","40","0","1","0"
"4927","7","7","300","8","0.1","0.35","42","0","1","0"
"4931","7","7","300","8","0.1","0.35","40","0","1","0"
"4930","7","7","300","8","0.1","0.35","40","0","1","0"
"4932","7","7","300","8","0.1","0.35","48","0","1","0"
"4935","7","7","300","8","0.1","0.35","38","0","1","0"
"4933","7","7","300","8","0.1","0.35","34","0","1","0"
"4928","7","7","300","8","0.1","0.35","47","0","1","0"
"4934","7","7","300","8","0.1","0.35","54","0","1","0"
"4939","7","7","300","8","0.1","0.35","33","0","0.9666666666666667","0.03333333333333333"
"4936","7","7","300","8","0.1","0.35","66","0","1","0"
"4938","7","7","300","8","0.1","0.35","41","0","1","0"
"4941","7","7","300","8","0.1","0.35","60","0","1","0"
"4942","7","7","300","8","0.1","0.35","33","0","1","0"
